time,open,high,low,upstop,downstop,volume,money,close
2013/9/6,4.7111,4.7969,4.7025,5.1959,4.252,62314700.12,11300476,4.7454
2013/9/9,4.7583,4.9342,4.7325,5.2217,4.2691,181894220.3,32171842,4.8441
2013/9/10,4.8698,4.9771,4.7969,5.3289,4.3592,168376993.5,29654376,4.9428
2013/9/11,4.9642,5.0972,4.8741,5.4362,4.4493,197154383.8,33831910,4.9985
2013/9/12,4.9728,5.1745,4.917,5.5005,4.5008,221387325.6,37438714,5.1401
2013/9/13,5.1487,5.2946,5.0886,5.655,4.6253,224507671.1,37163578,5.1101
2013/9/16,5.1144,5.1959,5.0629,5.6207,4.5995,129439295.4,21675038,5.1401
2013/9/17,5.2002,5.2774,5.0415,5.655,4.6253,146714979.9,24454476,5.0415
2013/9/18,5.0929,5.1273,4.9556,5.5477,4.5395,112655325.4,19222932,5.0758
2013/9/23,5.1273,5.1401,5.0415,5.5821,4.5695,152780569.9,25740252,5.0844
2013/9/24,5.0886,5.1144,4.8956,5.5949,4.5781,167364699,28975262,4.917
2013/9/25,4.9299,5.0972,4.9256,5.4104,4.4236,124845268.6,21352228,4.9471
2013/9/26,4.9513,4.9642,4.7883,5.4405,4.4536,115566379.1,20300122,4.8913
2013/9/27,4.8655,4.9213,4.8312,5.3804,4.4022,42143841.51,7422174,4.8698
2013/9/30,4.8741,4.9985,4.8484,5.359,4.385,62051165.24,10785734,4.9685
2013/10/8,4.9685,5.1573,4.8999,5.4662,4.4708,185031464.5,31297450,5.1444
2013/10/9,5.1273,5.1873,5.0672,5.6593,4.6296,111289756.9,18590868,5.153
2013/10/10,5.153,5.1702,5.0286,5.6679,4.6381,108683826.4,18361116,5.0715
2013/10/11,5.1058,5.4276,5.1058,5.5778,4.5652,294686861.4,47620574,5.3504
2013/10/14,5.6293,5.8867,5.5563,5.8867,4.8141,850561972,125228434,5.8867
2013/10/15,5.7923,5.8781,5.6979,6.4745,5.2989,418015406.2,61900156,5.8181
2013/10/16,5.6808,5.7365,5.3547,6.4016,5.2345,405334848.9,62787250,5.4491
2013/10/17,5.492,5.5906,5.3933,5.994,4.9042,220154219.7,34279186,5.522
2013/10/18,5.5134,5.6421,5.4319,6.0755,4.9685,153567848.3,23748780,5.5048
2013/10/21,5.5048,5.8181,5.4276,6.054,4.9556,281751224.9,42609230,5.7279
2013/10/22,5.6722,5.7666,5.5949,6.3029,5.1573,167535697.8,25377078,5.625
2013/10/23,5.6636,5.7194,5.286,6.187,5.0629,198397361.4,31271094,5.3161
2013/10/24,5.3418,5.389,5.1916,5.8481,4.784,102886563.4,16777942,5.2388
2013/10/25,5.256,5.2646,4.9985,5.7623,4.7154,163569982.1,27515086,5.05
2013/10/28,5.0586,5.2774,5.02,5.5563,4.5437,122518163.1,20382450,5.1573
2013/10/29,5.1616,5.2131,4.8698,5.6722,4.6424,162729536.7,27894238,5.0157
2013/10/30,4.9985,5.1959,4.9685,5.5177,4.5137,106337095.4,17905100,5.153
2013/10/31,5.1444,5.1916,4.9985,5.6679,4.6381,67580098.02,11358494,5.0715
2013/11/1,5.1487,5.2517,5.0715,5.5778,4.5652,114711698.3,18968242,5.2302
2013/11/4,5.2731,5.3246,5.1916,5.7537,4.7068,99572816.65,16277564,5.2431
2013/11/5,5.2131,5.4276,5.0886,5.7666,4.7197,137830319,22214736,5.3976
2013/11/6,5.4019,5.5435,5.3203,5.9382,4.857,159744917.6,25229850,5.4276
2013/11/7,5.3761,5.5306,5.3246,5.9725,4.887,81870021.8,12940728,5.3675
2013/11/8,5.3418,5.4748,5.2817,5.9039,4.8312,147259090.5,23459832,5.359
2013/11/11,5.3761,5.3976,5.183,5.8953,4.8226,63804962.35,10421094,5.2474
2013/11/12,5.2474,5.3332,5.1745,5.7709,4.7239,66792207.95,10882496,5.286
2013/11/13,5.2388,5.3032,5.0972,5.8138,4.7583,89234825.73,14724558,5.1316
2013/11/14,5.1487,5.2603,5.0629,5.6464,4.6167,67977026.9,11261062,5.1916
2013/11/15,5.2002,5.4834,5.2002,5.7108,4.6725,142490050.4,22707732,5.3504
2013/11/18,5.3761,5.5563,5.3761,5.8867,4.8141,132501928.1,20636720,5.5177
2013/11/19,5.5349,5.5349,5.4062,6.0712,4.9642,92285823.67,14515020,5.4491
2013/11/20,5.4877,5.5134,5.3804,5.994,4.9042,94096749.07,14888324,5.4619
2013/11/21,5.4319,5.4491,5.3675,6.0068,4.917,115769195.4,18363932,5.4405
2013/11/22,5.4791,5.5306,5.3632,5.9854,4.8956,120550530.8,18984730,5.389
2013/11/25,5.3032,5.3933,5.2817,5.9296,4.8484,77793724.05,12531470,5.2817
2013/11/26,5.2646,5.5263,5.2431,5.8095,4.754,184971617.1,29133092,5.5048
2013/11/27,5.4834,5.5563,5.4319,6.054,4.9556,92451210.69,14446656,5.5048
2013/11/28,5.5134,5.6464,5.492,6.054,4.9556,160276787.6,24595020,5.5563
2013/11/29,5.5735,5.5906,5.5048,6.1141,5.0028,76940508.31,11908820,5.5606
2013/12/2,5.4662,5.5563,5.2946,6.1184,5.0028,117026455.8,18365466,5.4662
2013/12/3,5.4104,5.6464,5.3804,6.0111,4.9213,109868793.9,16962458,5.6207
2013/12/4,5.6464,6.1828,5.5821,6.1828,5.0586,451182595.5,64098466,6.1828
2013/12/5,6.393,6.5475,6.1785,6.8006,5.5649,605687974.7,81824924,6.3243
2013/12/6,6.2771,6.4059,6.1913,6.9551,5.6936,241478230,32890386,6.3672
2013/12/9,6.3286,6.6075,6.3286,7.0023,5.7322,360676841.9,47591586,6.4702
2013/12/10,6.4702,6.5217,6.2857,7.1181,5.8223,193236511.2,25958980,6.4445
2013/12/11,6.393,6.393,6.1613,7.0881,5.8009,188927178.6,25787986,6.2643
2013/12/12,6.2428,6.2943,6.1141,6.8907,5.6378,205545199.8,28559384,6.1441
2013/12/13,6.0712,6.2342,6.0068,6.7577,5.5306,111564795.2,15609588,6.1184
2013/12/16,6.1484,6.2214,5.921,6.7319,5.5048,189568113.7,26838786,5.9682
2013/12/17,5.9511,5.9983,5.7279,6.5646,5.3718,243108804.1,36022052,5.7494
2013/12/18,5.788,5.8138,5.7022,6.3243,5.1745,131097183.5,19542428,5.7537
2013/12/19,5.7494,5.9039,5.5778,6.3286,5.1788,238600201.9,35696408,5.8352
2013/12/20,5.7837,5.8695,5.5992,6.4187,5.2517,124242411.1,18598030,5.655
2013/12/23,5.6722,5.8695,5.5778,6.2214,5.0886,215476748.4,31897222,5.8352
2013/12/24,5.8695,5.921,5.7966,6.4187,5.2517,97370008.78,14261626,5.861
2013/12/25,5.861,6.0755,5.861,6.4488,5.2731,136487290.1,19510414,6.0283
2013/12/26,5.9854,6.024,5.6207,6.6333,5.4276,154619280.3,22650300,5.6636
2013/12/27,5.6507,6.1055,5.6507,6.2299,5.0972,209801400.5,30220038,6.0326
2013/12/30,6.0926,6.2342,6.0197,6.6376,5.4276,146154817.2,20415664,6.0969
2013/12/31,6.0626,6.187,6.0283,6.7062,5.4877,95545532.6,13378142,6.1484
2014/1/2,6.0969,6.393,6.0712,6.762,5.5349,218808611.3,29743736,6.3072
2014/1/3,6.2643,6.3458,6.1699,6.9379,5.6765,116494159.4,15993168,6.3329
2014/1/6,6.3158,6.3158,6.0497,6.9679,5.6979,128744550,17997940,6.0583
2014/1/7,5.921,6.0025,5.8181,6.6633,5.4533,134437500.5,19584292,5.891
2014/1/8,5.9039,5.9725,5.8395,6.4788,5.3032,71450233.15,10369952,5.9339
2014/1/9,5.8481,5.9167,5.7065,6.526,5.3418,84880048.12,12545100,5.7194
2014/1/10,5.7194,5.7837,5.6679,6.29,5.1487,67914231.06,10157044,5.7279
2014/1/13,5.7322,5.8181,5.7237,6.3029,5.1573,76122213.38,11306308,5.7494
2014/1/14,5.7666,5.7666,5.492,6.3243,5.1745,123085015,18957906,5.6464
2014/1/15,5.6207,5.6336,5.5134,6.2128,5.0801,102568132.6,15818570,5.6121
2014/1/16,5.6507,5.685,5.5906,6.1742,5.05,58032703.94,8823682,5.625
2014/1/17,5.5992,5.6164,5.3375,6.187,5.0629,107953087.8,17127594,5.3461
2014/1/20,5.3632,5.5091,5.2989,5.8824,4.8098,71874030.76,11463926,5.3075
2014/1/21,5.3075,5.4019,5.2989,5.8395,4.7754,55605382.36,8906952,5.3675
2014/1/22,5.389,5.5392,5.3675,5.9039,4.8312,66669504.35,10423158,5.5392
2014/1/23,5.5563,5.5906,5.3161,6.0926,4.9857,164603868.3,26091698,5.359
2014/1/24,5.3547,5.4019,5.2989,5.8953,4.8226,159133539.9,25508526,5.3976
2014/1/27,5.3632,5.3632,5.2388,5.9382,4.857,92552660.18,14995598,5.3161
2014/1/28,5.2989,5.3375,5.2603,5.8481,4.784,61482968.81,9968360,5.2689
2014/1/29,5.2517,5.3246,5.2517,5.7966,4.7411,65155825.8,10572752,5.2817
2014/1/30,5.2689,5.3118,4.9685,5.8095,4.754,112219855.2,19005840,5.0415
2014/2/7,5.0415,5.2002,4.8956,5.5477,4.5395,76694803.58,12947340,5.1487
2014/2/10,5.1487,5.3976,5.1058,5.6636,4.6338,160730681.9,26101674,5.3632
2014/2/11,5.3632,5.5091,5.2817,5.8996,4.8269,172153064,27379868,5.4233
2014/2/12,5.4147,5.5134,5.3675,5.9639,4.8827,109296640.4,17173432,5.5091
2014/2/13,5.4834,5.5048,5.4104,6.0583,4.9599,104257341.5,16411478,5.4576
2014/2/14,5.4405,5.4834,5.3847,6.0025,4.9127,78919318.9,12442238,5.4619
2014/2/17,5.4791,5.5091,5.3461,6.0068,4.917,179872957,28602930,5.419
2014/2/18,5.389,5.419,5.2903,5.9596,4.8784,125199183.8,20098442,5.3203
2014/2/19,5.3246,5.3547,5.2474,5.8524,4.7883,108713796.1,17632796,5.2903
2014/2/20,5.2903,5.3161,5.1702,5.8181,4.7626,94691356.43,15482924,5.2517
2014/2/21,5.2517,5.256,5.1401,5.7751,4.7282,94262297.08,15607186,5.1616
2014/2/24,5.1487,5.1487,4.9428,5.6765,4.6467,128062488.2,21999566,5.0157
2014/2/25,5.0157,5.0929,4.754,5.5177,4.5137,114109639.1,19610416,4.8441
2014/2/26,4.8398,4.887,4.7197,5.3289,4.3592,98765094.19,17736056,4.8012
2014/2/27,4.8183,4.8441,4.7711,5.2817,4.3206,93949788.25,16758082,4.8098
2014/2/28,4.8055,4.8527,4.6424,5.2903,4.3292,128972549.1,23348326,4.8398
2014/3/3,4.8312,4.9814,4.8141,5.3246,4.355,95182393.29,16618692,4.9213
2014/3/4,4.9042,4.917,4.8098,5.4147,4.4279,77980563.39,13725204,4.8913
2014/3/5,4.8913,4.9299,4.8698,5.3804,4.4022,55955367.93,9805210,4.8999
2014/3/6,4.8913,4.8999,4.6682,5.389,4.4107,162085338,29107626,4.7754
2014/3/7,4.7626,4.8055,4.7325,5.2517,4.2992,69244714.99,12445628,4.754
2014/3/10,4.7068,4.9985,4.6596,5.2302,4.2777,172524257.4,30411670,4.8269
2014/3/11,4.8012,4.9084,4.7583,5.3118,4.3464,95448736.65,16960264,4.8484
2014/3/12,4.8441,4.8741,4.7754,5.3332,4.3635,57652156.88,10248100,4.8527
2014/3/13,4.8484,4.9599,4.8355,5.3375,4.3678,97623746.31,17057026,4.9342
2014/3/14,4.9213,4.9513,4.8269,5.4276,4.4408,63987649.19,11231004,4.857
2014/3/17,4.8784,4.8956,4.8183,5.3418,4.3721,58098990.54,10278594,4.8612
2014/3/18,4.8698,5.3032,4.857,5.3461,4.3764,252871088.5,42453262,5.1959
2014/3/19,5.1916,5.2131,5.0758,5.7151,4.6768,126391178.9,21146728,5.153
2014/3/20,5.1401,5.1788,5.0715,5.6679,4.6381,82605597.96,13831794,5.0844
2014/3/21,5.0672,5.1745,4.9556,5.5949,4.5781,92072615.06,15513470,5.1573
2014/3/24,5.1487,5.183,5.0715,5.6722,4.6424,91218985.28,15234418,5.1616
2014/3/25,5.1487,5.1573,5.0629,5.6765,4.6467,70546677.61,11824586,5.1444
2014/3/26,5.2045,5.2646,5.0844,5.6593,4.6296,83295498.53,13810548,5.1273
2014/3/27,5.1101,5.1101,4.9771,5.6421,4.6124,88815567.64,15108286,5.02
2014/3/28,5.0157,5.0629,4.9299,5.522,4.518,61330633.25,10579960,4.9385
2014/3/31,4.9299,5.1745,4.917,5.4319,4.4451,85370006.58,14459154,5.0243
2014/4/1,5.0543,5.1702,5.02,5.5263,4.5223,65593328.01,11011810,5.0758
2014/4/2,5.0715,5.1401,5.0629,5.5821,4.5695,72926661.42,12250670,5.1273
2014/4/3,5.1144,5.1444,4.9771,5.6421,4.6124,65428766.62,11091164,5.0286
2014/4/4,5.0071,5.0543,4.9556,5.5306,4.5266,32663722.38,5586302,5.05
2014/4/8,5.02,5.1401,5.0028,5.5563,4.5437,105286205.3,17785470,5.1187
2014/4/9,5.1187,5.2302,5.0844,5.6293,4.6081,127236506,21077360,5.2045
2014/4/10,5.1959,5.2259,5.1573,5.7237,4.6853,82518386.18,13643334,5.2174
2014/4/11,5.2088,5.2088,5.1187,5.7408,4.6939,60512812.22,10078120,5.1316
2014/4/14,5.1444,5.4147,5.1273,5.6464,4.6167,236932936.9,38251974,5.3547
2014/4/15,5.3203,5.522,5.2774,5.891,4.8183,210030202,33181832,5.3933
2014/4/16,5.4147,5.6808,5.3632,5.9339,4.8527,220960837.3,34175262,5.552
2014/4/17,5.5349,5.6164,5.4319,6.1055,4.9985,102832427.8,15996224,5.4877
2014/4/18,5.4705,5.5263,5.3976,6.0369,4.9385,80534903.29,12634928,5.4619
2014/4/21,5.4276,5.4276,5.2689,6.0068,4.917,86377863.71,13821984,5.2817
2014/4/22,5.2817,5.3075,5.1873,5.8095,4.754,71393975.92,11684514,5.2946
2014/4/23,5.3118,5.3761,5.286,5.8223,4.7669,93173692.95,14999022,5.3332
2014/4/24,5.3332,5.3761,5.2474,5.8652,4.8012,45720675.43,7407578,5.256
2014/4/25,5.3032,5.3075,5.1702,5.7837,4.7325,56385963,9221108,5.183
2014/4/28,5.1487,5.1788,4.9771,5.7022,4.6639,53365475.52,9052190,4.9814
2014/4/29,5.02,5.1316,4.9771,5.4791,4.4837,41074326.67,6971758,5.1187
2014/4/30,5.0972,5.2045,4.9599,5.6293,4.6081,56983777.75,9629676,5.1659
2014/5/5,5.1101,5.3761,5.0071,5.6808,4.651,68712220.97,11300552,5.2731
2014/5/6,5.2259,5.4791,5.2259,5.8009,4.7454,138452279.5,22047322,5.359
2014/5/7,5.3032,5.389,5.2774,5.8953,4.8226,64400034.61,10345948,5.3118
2014/5/8,5.2946,5.389,5.2302,5.8438,4.7797,49528040.61,8020512,5.2345
2014/5/9,5.1702,5.2603,5.1401,5.758,4.7111,47387884.96,7840972,5.2302
2014/5/12,5.2774,5.3461,5.2259,5.7537,4.7068,59387478.94,9639982,5.3118
2014/5/13,5.3289,5.3976,5.2689,5.8438,4.7797,51309017.7,8249926,5.2731
2014/5/14,5.2989,5.3804,5.2689,5.8009,4.7454,63382676.31,10208398,5.3675
2014/5/15,5.3418,5.4491,5.3418,5.9039,4.8312,81936097.1,13035182,5.3461
2014/5/16,5.3032,5.3632,5.2817,5.8824,4.8098,32054017.25,5173864,5.3632
2014/5/19,5.3547,5.3547,5.1916,5.8996,4.8269,49978998.87,8173472,5.1916
2014/5/20,5.2174,5.2903,5.1401,5.7108,4.6725,28368010.49,4658742,5.1916
2014/5/21,5.1487,5.2388,5.1058,5.7108,4.6725,28709043,4743952,5.2217
2014/5/22,5.2131,5.2989,5.1015,5.7451,4.6982,40577392.15,6706594,5.1144
2014/5/23,5.0886,5.286,5.0844,5.625,4.6038,53085581.58,8753346,5.2817
2014/5/26,5.3203,5.4405,5.2989,5.8095,4.754,80365990.73,12894764,5.3203
2014/5/27,5.3203,5.3761,5.2946,5.8524,4.7883,53989279.4,8661174,5.3418
2014/5/28,5.2989,5.3761,5.286,5.8781,4.8098,49309020.3,7953956,5.3418
2014/5/29,5.3547,5.3547,5.1659,5.8781,4.8098,64377670.89,10552700,5.183
2014/5/30,5.1788,5.2131,5.1401,5.7022,4.6639,35274993.94,5858134,5.1745
2014/6/3,5.1873,5.2259,5.0844,5.6936,4.6553,66578786.2,11131022,5.0929
2014/6/4,5.0886,5.0972,5.0157,5.6035,4.5824,33969062.67,5779230,5.0586
2014/6/5,5.0543,5.2002,5.0543,5.5649,4.5523,42331577.97,7067242,5.1702
2014/6/6,5.183,5.1916,5.0801,5.6893,4.6553,24943517.77,4163262,5.1616
2014/6/9,5.1401,5.183,5.1101,5.6765,4.6467,25106603.01,4194236,5.1144
2014/6/10,5.0886,5.1788,5.0886,5.625,4.6038,33177071.85,5527402,5.1573
2014/6/11,5.1616,5.1702,5.0286,5.6722,4.6424,67873967.99,11473366,5.0886
2014/6/12,5.1193,5.1369,4.9966,5.5971,4.5802,82324026.23,14313616,5.0185
2014/6/13,5.0185,5.1062,4.9747,5.5226,4.5189,95102523.02,16559356,5.0317
2014/6/16,5.0448,5.1369,5.0361,5.5357,4.5276,54388327.43,9373710,5.1062
2014/6/17,5.0843,5.0843,5.0361,5.619,4.5978,35020359.95,6074554,5.0492
2014/6/18,5.0843,5.1062,5.0273,5.5532,4.5452,35697742.27,6183946,5.0404
2014/6/19,5.0448,5.0667,4.8607,5.5445,4.5364,41399379.91,7303572,4.9396
2014/6/20,4.9265,5.001,4.9265,5.4349,4.4444,27963278.06,4945932,4.9396
2014/6/23,4.9703,5.0141,4.9265,5.4349,4.4444,23550609.19,4155312,4.9352
2014/6/24,4.944,4.9878,4.9089,5.4305,4.44,30361521.04,5380038,4.944
2014/6/25,4.9659,4.9659,4.8914,5.4393,4.4487,46937893.68,8369458,4.9528
2014/6/26,4.9484,5.001,4.9396,5.4481,4.4575,61148118.22,10768548,5.001
2014/6/27,4.9922,4.9966,4.9484,5.5007,4.5013,48760000.83,8601702,4.9747
2014/6/30,4.9878,4.9878,4.9177,5.4744,4.4794,78828478.59,13978368,4.9484
2014/7/1,4.9572,5.0624,4.9572,5.4437,4.4531,82289833.58,14378616,5.0404
2014/7/2,5.0448,5.1106,5.0229,5.5445,4.5364,69303805.95,11988200,5.0974
2014/7/3,5.1018,5.1851,5.0887,5.6058,4.589,84305361.93,14333396,5.1456
2014/7/4,5.1456,5.1982,5.0974,5.6584,4.6328,39327905.51,6712816,5.1325
2014/7/7,5.1369,5.15,5.0843,5.6453,4.6197,41516125.38,7122136,5.1193
2014/7/8,5.1193,5.1938,5.0667,5.6321,4.6065,46278987.96,7887248,5.1632
2014/7/9,5.1325,5.2201,5.0887,5.6804,4.646,46822609.7,7970214,5.093
2014/7/10,5.0843,5.1369,5.0755,5.6015,4.5846,31421931.57,5387456,5.1106
2014/7/11,5.1106,5.1588,5.1106,5.6234,4.5978,30089324,5125962,5.1412
2014/7/14,5.1412,5.3034,5.1412,5.6541,4.6284,86855752.43,14558872,5.2684
2014/7/15,5.2727,5.6015,5.2158,5.7943,4.7424,250971386.4,40092056,5.5445
2014/7/16,5.5138,5.6146,5.4656,6.1011,4.9922,163956523.5,25851512,5.5313
2014/7/17,5.505,5.5708,5.47,6.0836,4.9791,90378538.19,14315446,5.5007
2014/7/18,5.4656,5.5269,5.4568,6.0529,4.9528,55719002.88,8889752,5.4831
2014/7/21,5.4481,5.4963,5.3911,6.031,4.9352,64398861.92,10362666,5.4174
2014/7/22,5.413,5.7505,5.3911,5.9609,4.8739,220540393.7,34195304,5.6891
2014/7/23,5.6891,5.9521,5.6891,6.2589,5.1193,236308137.6,35359336,5.7987
2014/7/24,5.7899,5.917,5.7023,6.3772,5.2201,125738260,18951054,5.7198
2014/7/25,5.7242,5.7855,5.6278,6.294,5.15,87384353.18,13472774,5.711
2014/7/28,5.7198,6.0135,5.7198,6.2808,5.1412,169468809.8,24957166,5.9127
2014/7/29,5.9127,5.9521,5.8206,6.5044,5.3209,97906630.94,14571870,5.8951
2014/7/30,5.8951,5.9609,5.7987,6.4868,5.3078,89768417.37,13389298,5.8864
2014/7/31,5.8864,6.0047,5.8644,6.4737,5.299,93149166.97,13737506,5.9696
2014/8/1,5.9521,6.145,5.939,6.5657,5.3735,119375653.2,17202904,6.0354
2014/8/4,6.0836,6.2896,6.0529,6.6402,5.4305,168815906.7,23747452,6.1932
2014/8/5,6.2019,6.2458,6.0573,6.8112,5.5752,76645032.5,10972140,6.1274
2014/8/6,6.0967,6.1975,6.0485,6.741,5.5138,63755438.37,9116930,6.18
2014/8/7,6.2238,6.3378,6.0047,6.798,5.562,104255518.5,14841936,6.0047
2014/8/8,6.0222,6.0661,5.8425,6.6052,5.4042,93665232.4,13803500,5.974
2014/8/11,5.9959,6.5701,5.9959,6.5701,5.3779,336993468.1,46048736,6.5657
2014/8/12,6.5657,6.6534,6.443,7.2232,5.9083,263729731.2,35150792,6.5876
2014/8/13,6.535,6.6358,6.3159,7.2451,5.9302,187809158.2,25537382,6.3685
2014/8/14,6.3992,6.5482,6.3378,7.004,5.7329,131254885.9,17856542,6.3641
2014/8/15,6.3772,6.5657,6.2677,6.9996,5.7286,113710999.4,15417254,6.4868
2014/8/18,6.4912,6.6183,6.3685,7.1355,5.8381,94392694.04,12784744,6.4649
2014/8/19,6.4649,6.5745,6.3553,7.1136,5.8206,124466075.2,16820858,6.5175
2014/8/20,6.5131,6.5482,6.3992,7.1706,5.8644,78903911.28,10679170,6.5131
2014/8/21,6.5131,6.5219,6.3115,7.1662,5.8601,84959955.5,11667002,6.4079
2014/8/22,6.4079,6.4386,6.294,7.0478,5.768,63408353.92,8758628,6.3816
2014/8/25,6.3597,6.4255,6.2896,7.0215,5.7417,53206361.98,7355414,6.3685
2014/8/26,6.3203,6.3685,6.1932,7.004,5.7329,61703746.19,8639530,6.237
2014/8/27,6.2282,6.3334,6.1932,6.8594,5.6146,49004776.29,6848212,6.2238
2014/8/28,6.2282,6.2677,6.0178,6.8462,5.6015,55547953.63,7942828,6.1187
2014/8/29,6.1581,6.2282,6.1362,6.7323,5.505,35855595.14,5074650,6.1975
2014/9/1,6.2019,6.4211,6.1625,6.8155,5.5795,72502035.45,9995982,6.3992
2014/9/2,6.4079,6.4649,6.2458,7.0391,5.7592,140798376.8,19504778,6.4342
2014/9/3,6.4255,6.4255,6.3071,7.0785,5.7899,112613688.5,15512150,6.3729
2014/9/4,6.3553,6.3992,6.2764,7.0084,5.7373,88790498.49,12285996,6.3553
2014/9/5,6.3597,6.3992,6.2984,6.9909,5.7198,77783955.17,10762658,6.3422
2014/9/9,6.3466,6.3685,6.1537,6.9777,5.7067,164465975.4,23263004,6.2019
2014/9/10,6.1712,6.18,6.0398,6.8243,5.5839,188637250.3,27089360,6.1669
2014/9/11,6.1669,6.1844,6.0485,6.7849,5.5489,187752228.5,26876392,6.0836
2014/9/12,6.0836,6.2414,6.0266,6.6928,5.4744,192130218.9,27500986,6.2151
2014/9/15,6.1756,6.1756,6.0529,6.8375,5.5927,199209080.1,28572932,6.1406
2014/9/16,6.1362,6.1406,5.9039,6.7542,5.5269,143132804,20785596,5.9127
2014/9/17,5.9214,6.0222,5.882,6.5044,5.3209,138483404,20471238,6.0047
2014/9/18,6.0091,6.0924,5.9214,6.6052,5.4042,115678963.4,16821438,6.0661
2014/9/19,6.0704,6.1143,6.0222,6.6709,5.4612,104227250.4,15031126,6.0704
2014/9/22,6.0485,6.0485,5.9346,6.6797,5.4656,58535359.59,8586972,5.9609
2014/9/23,5.9609,6.031,5.9521,6.557,5.3648,74725043.52,10927160,5.9872
2014/9/24,5.9828,6.1318,5.939,6.5876,5.3867,167258847.6,24221338,6.1274
2014/9/25,6.1274,6.2238,6.0792,6.741,5.5138,143930172.4,20450304,6.1055
2014/9/26,6.0573,6.2545,6.0485,6.7147,5.4963,198536338.7,28047116,6.2458
2014/9/29,6.2458,6.3334,6.18,6.8725,5.6234,181421852.1,25435124,6.2063
2014/9/30,6.2107,6.3422,6.1844,6.8287,5.5839,149552911.8,20911404,6.2677
2014/10/8,6.3071,6.3334,6.2414,6.8944,5.6409,106026540.1,14793196,6.3027
2014/10/9,6.3203,6.329,6.088,6.9339,5.6716,170196723,24087234,6.1669
2014/10/10,6.1362,6.1493,6.0704,6.7849,5.5489,89673492.6,12882076,6.0748
2014/10/13,6.0573,6.0661,5.917,6.6841,5.4656,136512142.4,20135606,5.9521
2014/10/14,5.8995,5.9959,5.8951,6.5482,5.356,70457001.42,10384136,5.9609
2014/10/15,5.9521,6.0222,5.8732,6.557,5.3648,83528476.9,12317366,6.0135
2014/10/16,5.9696,6.0178,5.9039,6.6139,5.413,62234335.05,9148588,5.9127
2014/10/17,5.8951,5.9477,5.8513,6.5044,5.3209,63130206.29,9387058,5.9477
2014/10/20,5.9565,6.0398,5.9521,6.5438,5.3516,77669243.92,11334108,6.031
2014/10/21,6.0222,6.031,5.9083,6.6358,5.4261,71335640.5,10531016,5.9127
2014/10/22,5.9083,5.9258,5.7812,6.5044,5.3209,58473582.82,8737684,5.7855
2014/10/23,5.8294,5.8294,5.7067,6.3641,5.207,57759307.64,8789952,5.711
2014/10/24,5.7329,5.7855,5.7067,6.2808,5.1412,47772544.69,7291338,5.7373
2014/10/27,5.7373,5.7636,5.6935,6.3115,5.1632,43097531.66,6606550,5.7198
2014/10/28,5.7461,5.8557,5.7329,6.294,5.15,99395409.36,15011450,5.8469
2014/10/29,5.8644,5.9127,5.7899,6.4298,5.264,89829199.11,13446036,5.8907
2014/10/30,5.8907,5.939,5.8425,6.4781,5.3034,86966440.03,12935880,5.8776
2014/10/31,5.8864,6.0091,5.8118,6.4649,5.2903,198222082.8,29323520,6.0047
2014/11/3,6.0003,6.0003,5.8513,6.6052,5.4042,214760283.9,31895232,5.8907
2014/11/4,5.8644,5.8644,5.7549,6.4781,5.3034,206712548.5,31353506,5.7636
2014/11/5,5.768,5.8776,5.7373,6.3422,5.1895,146501197.6,22143180,5.8206
2014/11/6,5.8732,5.9477,5.8381,6.4035,5.2377,244287038.3,36261900,5.9302
2014/11/7,5.9214,5.9214,5.768,6.5219,5.3385,215869727.6,32358002,5.7855
2014/11/10,5.7592,5.8162,5.7198,6.3641,5.207,170800128.2,25983100,5.8162
2014/11/11,5.825,5.9959,5.7943,6.3992,5.2333,374460862.4,55449494,5.9609
2014/11/12,5.9302,6.0617,5.8644,6.557,5.3648,284612241.6,41624140,6.0617
2014/11/13,6.0704,6.2151,6.0047,6.6665,5.4568,352065659.9,50421088,6.0398
2014/11/14,6.031,6.2896,5.9039,6.6446,5.4349,368023011.2,52908830,6.2721
2014/11/17,6.1932,6.3071,6.1187,6.8988,5.6453,337878622.7,47599970,6.2282
2014/11/18,6.2019,6.2501,6.0354,6.8506,5.6058,303210258.8,43386538,6.0529
2014/11/19,6.0529,6.2545,6.0485,6.6578,5.4481,361165188.5,51263928,6.1932
2014/11/20,6.1362,6.2063,6.0573,6.8112,5.5752,184688549.2,26410668,6.1406
2014/11/21,6.1493,6.2063,6.0748,6.7542,5.5269,201609687.6,28751892,6.1756
2014/11/24,6.2195,6.2852,6.0748,6.7936,5.5576,426682367.1,60338766,6.2501
2014/11/25,6.2501,6.3553,6.1712,6.8769,5.6234,364148352.9,50909294,6.3027
2014/11/26,6.3027,6.3247,6.1844,6.9339,5.6716,331893900.2,46614006,6.2501
2014/11/27,6.237,6.2808,6.1406,6.8769,5.6234,350696396,49604540,6.1932
2014/11/28,6.2019,6.4342,6.1625,6.8112,5.5752,645940956,89717518,6.3992
2014/12/1,6.4255,6.4781,6.3115,7.0391,5.7592,590428615.1,81008558,6.3203
2014/12/2,6.3203,6.5964,6.2721,6.9514,5.6891,708453329.6,95960960,6.5526
2014/12/3,6.6797,6.7147,6.4211,7.21,5.8995,834648895.6,110979238,6.5394
